GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2019/02/26 15:27:26.000, -25.933888947, -65.877007566, 1683.0458,  2,  6,  0.0735,  0.0440,  0.1605,  0.0321, -0.0504, -0.0975, -4.00,   2.3
2019/02/26 15:27:27.000, -25.933888997, -65.877002914, 1683.0270,  2,  6,  0.0758,  0.0448,  0.1655,  0.0332, -0.0521, -0.1009, -3.00,   2.3
2019/02/26 15:27:28.000, -25.933888331, -65.877004916, 1683.0300,  2,  6,  0.0782,  0.0456,  0.1704,  0.0344, -0.0537, -0.1044, -2.00,   2.2
2019/02/26 15:27:29.000, -25.933889011, -65.877005845, 1683.0299,  2,  6,  0.0806,  0.0465,  0.1754,  0.0355, -0.0554, -0.1078, -1.00,   2.2
2019/02/26 15:27:30.000, -25.933888180, -65.877007134, 1683.0058,  2,  6,  0.0285,  0.0306,  0.0686,  0.0098, -0.0171, -0.0258,  0.00,   2.2
2019/02/26 15:27:31.000, -25.933887545, -65.877008322, 1682.9931,  2,  6,  0.0803,  0.0464,  0.1746,  0.0353, -0.0552, -0.1074,-29.00,   2.2
2019/02/26 15:27:32.000, -25.933887404, -65.877007943, 1682.9880,  2,  6,  0.0779,  0.0454,  0.1696,  0.0342, -0.0534, -0.1039,-28.00,   2.2
2019/02/26 15:27:33.000, -25.933887283, -65.877007956, 1682.9728,  2,  6,  0.0755,  0.0445,  0.1645,  0.0331, -0.0517, -0.1005,-27.00,   2.2
2019/02/26 15:27:34.000, -25.933887223, -65.877007601, 1682.9679,  2,  6,  0.0731,  0.0436,  0.1595,  0.0320, -0.0500, -0.0970,-26.00,   2.2
2019/02/26 15:27:35.000, -25.933887343, -65.877007804, 1682.9727,  2,  6,  0.0708,  0.0427,  0.1545,  0.0308, -0.0483, -0.0936,-25.00,   2.2
2019/02/26 15:27:36.000, -25.933887504, -65.877008210, 1682.9717,  2,  6,  0.0684,  0.0419,  0.1496,  0.0297, -0.0465, -0.0902,-24.00,   2.2
2019/02/26 15:27:37.000, -25.933887390, -65.877007847, 1682.9554,  2,  6,  0.0661,  0.0410,  0.1446,  0.0286, -0.0448, -0.0867,-23.00,   2.2
2019/02/26 15:27:38.000, -25.933887374, -65.877007857, 1682.9515,  2,  6,  0.0637,  0.0402,  0.1397,  0.0275, -0.0431, -0.0833,-22.00,   2.2
2019/02/26 15:27:39.000, -25.933887276, -65.877007945, 1682.9320,  2,  6,  0.0614,  0.0394,  0.1349,  0.0264, -0.0414, -0.0799,-21.00,   2.2
2019/02/26 15:27:40.000, -25.933887317, -65.877007872, 1682.9309,  2,  6,  0.0591,  0.0386,  0.1301,  0.0253, -0.0398, -0.0765,-20.00,   2.2
2019/02/26 15:27:41.000, -25.933887311, -65.877007828, 1682.9271,  2,  6,  0.0568,  0.0378,  0.1254,  0.0242, -0.0381, -0.0731,-19.00,   2.2
2019/02/26 15:27:42.000, -25.933887204, -65.877007872, 1682.9313,  2,  6,  0.0545,  0.0370,  0.1207,  0.0231, -0.0364, -0.0697,-18.00,   2.2
2019/02/26 15:27:43.000, -25.933887172, -65.877007889, 1682.9231,  2,  6,  0.0523,  0.0363,  0.1160,  0.0220, -0.0348, -0.0664,-17.00,   2.2
2019/02/26 15:27:44.000, -25.933887179, -65.877007882, 1682.9189,  2,  6,  0.0501,  0.0356,  0.1115,  0.0209, -0.0332, -0.0630,-16.00,   2.2
2019/02/26 15:27:45.000, -25.933887236, -65.877008283, 1682.9109,  2,  6,  0.0479,  0.0349,  0.1070,  0.0199, -0.0315, -0.0597,-15.00,   2.2
2019/02/26 15:27:46.000, -25.933887250, -65.877008258, 1682.9173,  2,  6,  0.0500,  0.0355,  0.1113,  0.0209, -0.0331, -0.0630,-14.00,   2.2
2019/02/26 15:27:47.000, -25.933887273, -65.877008246, 1682.9007,  2,  6,  0.0522,  0.0361,  0.1157,  0.0220, -0.0346, -0.0662,-13.00,   2.2
2019/02/26 15:27:48.000, -25.933887251, -65.877008272, 1682.9121,  2,  6,  0.0544,  0.0368,  0.1202,  0.0230, -0.0362, -0.0696,-12.00,   2.2
2019/02/26 15:27:49.000, -25.933887158, -65.877008802, 1682.9308,  2,  6,  0.0566,  0.0375,  0.1248,  0.0241, -0.0379, -0.0729,-11.00,   2.2
2019/02/26 15:27:50.000, -25.933888217, -65.877009583, 1682.9141,  2,  6,  0.0589,  0.0382,  0.1294,  0.0252, -0.0395, -0.0763,-10.00,   2.2
2019/02/26 15:27:51.000, -25.933888174, -65.877014003, 1682.9407,  2,  6,  0.0611,  0.0389,  0.1342,  0.0263, -0.0411, -0.0797, -9.00,   2.2
2019/02/26 15:27:52.000, -25.933887916, -65.877014162, 1682.9308,  2,  6,  0.0635,  0.0397,  0.1390,  0.0274, -0.0428, -0.0831, -8.00,   2.2
2019/02/26 15:27:53.000, -25.933888000, -65.877014061, 1682.9373,  2,  6,  0.0658,  0.0404,  0.1438,  0.0285, -0.0445, -0.0866, -7.00,   2.2
2019/02/26 15:27:54.000, -25.933888075, -65.877013749, 1682.9541,  2,  6,  0.0682,  0.0412,  0.1487,  0.0296, -0.0462, -0.0900, -6.00,   2.2
2019/02/26 15:27:55.000, -25.933887636, -65.877010937, 1682.9433,  2,  6,  0.0705,  0.0420,  0.1537,  0.0307, -0.0478, -0.0935, -5.00,   2.2
2019/02/26 15:27:56.000, -25.933887732, -65.877009161, 1682.9269,  2,  6,  0.0729,  0.0429,  0.1587,  0.0319, -0.0495, -0.0969, -4.00,   2.2
2019/02/26 15:27:57.000, -25.933887690, -65.877008769, 1682.9433,  2,  6,  0.0753,  0.0437,  0.1637,  0.0330, -0.0512, -0.1004, -3.00,   2.2
2019/02/26 15:27:58.000, -25.933887435, -65.877008709, 1682.9428,  2,  6,  0.0778,  0.0446,  0.1688,  0.0341, -0.0530, -0.1039, -2.00,   2.2
2019/02/26 15:27:59.000, -25.933887288, -65.877008550, 1682.9411,  2,  6,  0.0802,  0.0455,  0.1739,  0.0352, -0.0547, -0.1074, -1.00,   2.2
2019/02/26 15:28:00.000, -25.933887250, -65.877008671, 1682.9540,  2,  6,  0.0264,  0.0292,  0.0636,  0.0089, -0.0152, -0.0225,  0.00,   2.1
2019/02/26 15:28:01.000, -25.933887277, -65.877008473, 1682.9448,  2,  6,  0.0800,  0.0454,  0.1733,  0.0351, -0.0545, -0.1071,-29.00,   2.1
2019/02/26 15:28:02.000, -25.933887257, -65.877008585, 1682.9311,  2,  6,  0.0775,  0.0444,  0.1681,  0.0340, -0.0527, -0.1036,-28.00,   2.1
2019/02/26 15:28:03.000, -25.933887081, -65.877008608, 1682.9338,  2,  6,  0.0751,  0.0435,  0.1630,  0.0329, -0.0510, -0.1001,-27.00,   2.1
2019/02/26 15:28:04.000, -25.933886818, -65.877008447, 1682.9159,  2,  6,  0.0727,  0.0426,  0.1579,  0.0317, -0.0492, -0.0966,-26.00,   2.1
2019/02/26 15:28:05.000, -25.933886665, -65.877008288, 1682.9186,  2,  6,  0.0703,  0.0417,  0.1528,  0.0306, -0.0475, -0.0931,-25.00,   2.1
2019/02/26 15:28:06.000, -25.933886585, -65.877008432, 1682.9174,  2,  6,  0.0679,  0.0408,  0.1478,  0.0295, -0.0458, -0.0897,-24.00,   2.1
2019/02/26 15:28:07.000, -25.933886680, -65.877008913, 1682.9290,  2,  6,  0.0655,  0.0399,  0.1428,  0.0283, -0.0440, -0.0862,-23.00,   2.1
2019/02/26 15:28:08.000, -25.933886796, -65.877008681, 1682.9379,  2,  6,  0.0631,  0.0391,  0.1378,  0.0272, -0.0423, -0.0827,-22.00,   2.1
2019/02/26 15:28:09.000, -25.933886643, -65.877008693, 1682.9267,  2,  6,  0.0607,  0.0383,  0.1329,  0.0261, -0.0406, -0.0792,-21.00,   2.1
2019/02/26 15:28:10.000, -25.933887095, -65.877008747, 1682.9383,  2,  6,  0.0584,  0.0375,  0.1280,  0.0250, -0.0389, -0.0758,-20.00,   2.1
2019/02/26 15:28:11.000, -25.933887182, -65.877008736, 1682.9428,  2,  6,  0.0560,  0.0367,  0.1231,  0.0239, -0.0372, -0.0723,-19.00,   2.1
2019/02/26 15:28:12.000, -25.933887103, -65.877008773, 1682.9433,  2,  6,  0.0537,  0.0359,  0.1183,  0.0228, -0.0355, -0.0689,-18.00,   2.1
2019/02/26 15:28:13.000, -25.933887041, -65.877008936, 1682.9518,  2,  6,  0.0515,  0.0352,  0.1136,  0.0217, -0.0339, -0.0655,-17.00,   2.1
2019/02/26 15:28:14.000, -25.933887005, -65.877008884, 1682.9618,  2,  6,  0.0492,  0.0344,  0.1089,  0.0206, -0.0322, -0.0621,-16.00,   2.1
2019/02/26 15:28:15.000, -25.933886904, -65.877008851, 1682.9582,  2,  6,  0.0470,  0.0338,  0.1043,  0.0195, -0.0306, -0.0587,-15.00,   2.1
2019/02/26 15:28:16.000, -25.933886942, -65.877008987, 1682.9773,  2,  6,  0.0491,  0.0344,  0.1088,  0.0206, -0.0321, -0.0620,-14.00,   2.1
2019/02/26 15:28:17.000, -25.933886922, -65.877008897, 1682.9652,  2,  6,  0.0514,  0.0350,  0.1133,  0.0216, -0.0338, -0.0654,-13.00,   2.1
2019/02/26 15:28:18.000, -25.933886919, -65.877009131, 1682.9767,  2,  6,  0.0536,  0.0357,  0.1179,  0.0227, -0.0354, -0.0688,-12.00,   2.1
2019/02/26 15:28:19.000, -25.933887026, -65.877008737, 1682.9707,  2,  6,  0.0559,  0.0364,  0.1227,  0.0238, -0.0370, -0.0722,-11.00,   2.0
2019/02/26 15:28:20.000, -25.933887232, -65.877008904, 1682.9846,  2,  6,  0.0582,  0.0371,  0.1274,  0.0249, -0.0387, -0.0756,-10.00,   2.0
2019/02/26 15:28:21.000, -25.933887250, -65.877008890, 1682.9838,  2,  6,  0.0605,  0.0379,  0.1323,  0.0260, -0.0404, -0.0791, -9.00,   2.0
2019/02/26 15:28:22.000, -25.933887099, -65.877009280, 1683.0033,  2,  6,  0.0629,  0.0386,  0.1372,  0.0271, -0.0420, -0.0826, -8.00,   2.0
2019/02/26 15:28:23.000, -25.933887048, -65.877009005, 1682.9959,  2,  6,  0.0653,  0.0394,  0.1422,  0.0283, -0.0437, -0.0861, -7.00,   2.0
2019/02/26 15:28:24.000, -25.933886581, -65.877008789, 1682.9821,  2,  6,  0.0677,  0.0403,  0.1472,  0.0294, -0.0454, -0.0896, -6.00,   2.0
2019/02/26 15:28:25.000, -25.933886630, -65.877008914, 1682.9887,  2,  6,  0.0701,  0.0411,  0.1522,  0.0305, -0.0471, -0.0931, -5.00,   2.0
2019/02/26 15:28:26.000, -25.933886966, -65.877009053, 1682.9828,  2,  6,  0.0725,  0.0419,  0.1573,  0.0317, -0.0489, -0.0966, -4.00,   2.0
2019/02/26 15:28:27.000, -25.933887009, -65.877009097, 1682.9765,  2,  6,  0.0750,  0.0428,  0.1624,  0.0328, -0.0506, -0.1001, -3.00,   2.0
2019/02/26 15:28:28.000, -25.933887051, -65.877008994, 1682.9825,  2,  6,  0.0774,  0.0437,  0.1675,  0.0339, -0.0523, -0.1037, -2.00,   2.0
2019/02/26 15:28:29.000, -25.933886821, -65.877008873, 1682.9535,  2,  6,  0.0799,  0.0446,  0.1727,  0.0351, -0.0540, -0.1072, -1.00,   2.0
2019/02/26 15:28:30.000, -25.933886540, -65.877008795, 1682.9458,  2,  6,  0.0247,  0.0280,  0.0594,  0.0082, -0.0135, -0.0197,  0.00,   1.9
2019/02/26 15:28:31.000, -25.933886713, -65.877008967, 1682.9586,  2,  6,  0.0797,  0.0445,  0.1722,  0.0350, -0.0539, -0.1070,-29.00,   1.9
2019/02/26 15:28:32.000, -25.933886946, -65.877008989, 1682.9696,  2,  6,  0.0773,  0.0435,  0.1670,  0.0338, -0.0521, -0.1034,-28.00,   1.9
2019/02/26 15:28:33.000, -25.933886747, -65.877008805, 1682.9493,  2,  6,  0.0748,  0.0426,  0.1619,  0.0327, -0.0504, -0.0999,-27.00,   1.9
2019/02/26 15:28:34.000, -25.933886700, -65.877008804, 1682.9446,  2,  6,  0.0724,  0.0417,  0.1567,  0.0316, -0.0486, -0.0964,-26.00,   1.9
2019/02/26 15:28:35.000, -25.933886569, -65.877008894, 1682.9508,  2,  6,  0.0699,  0.0408,  0.1516,  0.0304, -0.0469, -0.0929,-25.00,   1.9
2019/02/26 15:28:36.000, -25.933886748, -65.877008830, 1682.9540,  2,  6,  0.0675,  0.0399,  0.1464,  0.0293, -0.0451, -0.0893,-24.00,   1.9
2019/02/26 15:28:37.000, -25.933886876, -65.877008847, 1682.9604,  2,  6,  0.0651,  0.0390,  0.1414,  0.0282, -0.0434, -0.0858,-23.00,   1.9
